ticker,interval,days,p1,p2,p3,GRAD1_BUY_Z_MIN,GRAD1_SELL_Z_MIN,GRAD1_BUY_WIN_DAYS,GRAD1_SELL_WIN_DAYS,SPACING_Z_MIN_12,SPACING_Z_MIN_23,SPACING_WIN_DAYS_12,SPACING_WIN_DAYS_23,MICRO_NRG_MODEL,MICRO_NRG_WIN_DAYS,MICRO_NRG_MIN_12,MICRO_NRG_MIN_23,PHASE_BUY_PORTIONS,PHASE_SELL_PORTIONS,FINAL_PORTION_PCT,COOLDOWN,MACRO_INTERVAL,MACRO_P1,MACRO_P2,MACRO_P3,MACRO_NRG_WIN_DAYS,MACRO_NRG_Z_MIN,MACRO_NRG_Z_MAX,MACRO_DYN_PCT_MIN,MACRO_DYN_PCT_MAX,MACRO_GRAD_WIN_DAYS,MACRO_GRAD_Z_MIN,MACRO_GRAD_Z_MAX,MACRO_MULT_GRAD_MIN,MACRO_MULT_GRAD_MAX,MACRO_BUY_MULT_BULL,MACRO_BUY_MULT_BEAR,MACRO_BUY_MULT_REV,MACRO_BUY_MULT_ROLL,MACRO_SELL_MULT_BULL,MACRO_SELL_MULT_BEAR,MACRO_SELL_MULT_REV,MACRO_SELL_MULT_ROLL,TAX_MODE,ANNUAL_INCOME_BASE,PROFIT_SWEEP_INTERVAL,PROFIT_SWEEP_SHARE,preTaxEdge,postTaxEdge,netPctVsHodl,simValue,simPostTax,benchValue,benchPostTax,trades,fees,tax,lockedProfit,potentialProfit,potentialProfitBench,netAfterTaxProfit,netAfterTaxProfitBench,grossEdgeVsBench,netEdgeVsBench,edgeVsBench,sharpe,sortino,mdd,cagr,sharpe4w,sortino4w,sharpe13w,sortino13w,sharpe4wAbs,sortino4wAbs,sharpe13wAbs,sortino13wAbs,scoreMetric
LINKUSDT,1h,820,12,20,55,0.4,0.8,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,8,8,0.5,3,1d,7,7,180,90,0.0,0.8,4.0,20.0,90,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,1450.520091,1264.838719,9.877087,11160.508572,10669.05249,9709.988481,9709.988481,51,49.070056,491.456082,0.0,1160.508572,-290.011519,974.8272,-290.011519,1450.520091,1264.838719,1450.520091,0.494463,0.63124,0.46005,0.118758,0.417309,0.557542,0.36575,0.491149,0.378763,0.533431,0.1043,0.128701,1450.520091
LINKUSDT,1h,820,12,20,55,0.4,1.0,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,8,8,0.5,3,1d,7,7,180,90,0.0,0.8,4.0,20.0,90,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,1694.453831,1469.743061,11.926561,11404.442312,10868.056195,9709.988481,9709.988481,49,47.738857,536.386117,0.0,1404.442312,-290.011519,1179.731542,-290.011519,1694.453831,1469.743061,1694.453831,0.532436,0.686828,0.459876,0.143528,0.303913,0.38854,0.354006,0.464714,0.28723,0.401883,0.092346,0.114193,1694.453831
LINKUSDT,1h,820,12,20,55,0.2,0.8,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,8,8,0.5,5,1d,7,7,180,90,0.0,0.8,4.0,20.0,90,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,1088.033904,960.350322,6.950122,10798.022385,10384.844503,9709.988481,9709.988481,46,45.623523,413.177882,0.0,798.022385,-290.011519,670.338803,-290.011519,1088.033904,960.350322,1088.033904,0.441578,0.562274,0.444821,0.081963,0.454485,0.6451,0.317381,0.414556,0.357624,0.501341,0.110229,0.140545,1088.033904
LINKUSDT,1h,820,12,20,55,0.2,1.0,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,8,8,0.5,5,1d,7,7,180,90,0.0,0.8,4.0,20.0,90,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,1251.97484,1098.060709,8.212493,10961.963321,10507.42061,9709.988481,9709.988481,46,45.193739,454.542711,0.0,961.963321,-290.011519,808.04919,-290.011519,1251.97484,1098.060709,1251.97484,0.465356,0.595011,0.449265,0.098602,0.263943,0.343951,0.28581,0.37262,0.293364,0.413064,0.081999,0.108121,1251.97484
LINKUSDT,1h,820,12,20,55,0.4,0.8,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,8,8,0.5,5,1d,7,7,180,90,0.0,0.8,4.0,20.0,90,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,1272.463548,1115.271223,8.624326,10982.452029,10547.409551,9709.988481,9709.988481,44,44.770747,435.042478,0.0,982.452029,-290.011519,825.259704,-290.011519,1272.463548,1115.271223,1272.463548,0.464481,0.589674,0.426009,0.100682,0.454373,0.647413,0.335532,0.440057,0.378955,0.543652,0.18014,0.247198,1272.463548
LINKUSDT,1h,820,12,20,55,0.4,1.0,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,8,8,0.5,5,1d,7,7,180,90,0.0,0.8,4.0,20.0,90,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,1529.193634,1330.924496,10.739531,11239.182115,10752.795686,9709.988481,9709.988481,44,44.477901,486.386429,0.0,1239.182115,-290.011519,1040.912977,-290.011519,1529.193634,1330.924496,1529.193634,0.502632,0.641585,0.430639,0.126746,0.282114,0.363129,0.315994,0.413084,0.317391,0.451293,0.151325,0.208284,1529.193634
LINKUSDT,1h,820,12,20,55,0.2,0.8,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,8,8,0.5,10,1d,7,7,180,90,0.0,0.8,4.0,20.0,90,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,1422.496305,1241.298739,10.096839,11132.484786,10690.390366,9709.988481,9709.988481,41,42.884485,442.09442,0.0,1132.484786,-290.011519,951.28722,-290.011519,1422.496305,1241.298739,1422.496305,0.486407,0.619566,0.422319,0.115913,0.379586,0.532273,0.339866,0.448393,0.343294,0.478363,0.176119,0.244189,1422.496305
LINKUSDT,1h,820,12,20,55,0.2,1.0,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,8,8,0.5,10,1d,7,7,180,90,0.0,0.8,4.0,20.0,90,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,2081.414625,1794.790128,16.072595,11791.403106,11270.635575,9709.988481,9709.988481,40,43.985208,520.767531,0.0,1791.403106,-290.011519,1504.778609,-290.011519,2081.414625,1794.790128,2081.414625,0.582856,0.749892,0.422319,0.182835,0.321365,0.44254,0.335125,0.430544,0.325826,0.454368,0.158555,0.215268,2081.414625
LINKUSDT,1h,820,12,20,55,0.4,0.8,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,8,8,0.5,10,1d,7,7,180,90,0.0,0.8,4.0,20.0,90,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,1328.527895,1162.365275,9.022054,11038.516376,10586.028904,9709.988481,9709.988481,42,43.429948,452.487472,0.0,1038.516376,-290.011519,872.353756,-290.011519,1328.527895,1162.365275,1328.527895,0.473282,0.601991,0.422319,0.106373,0.342658,0.473222,0.339866,0.449127,0.33564,0.470905,0.176923,0.244495,1328.527895
LINKUSDT,1h,820,12,20,55,0.4,1.0,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,8,8,0.5,10,1d,7,7,180,90,0.0,0.8,4.0,20.0,90,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,1984.367882,1713.270864,14.957651,11694.356363,11162.374627,9709.988481,9709.988481,41,44.564235,531.981736,0.0,1694.356363,-290.011519,1423.259345,-290.011519,1984.367882,1713.270864,1984.367882,0.570056,0.73246,0.422319,0.172975,0.31517,0.432575,0.336322,0.433892,0.309384,0.439102,0.159175,0.217741,1984.367882
LINKUSDT,1h,820,12,20,55,0.2,0.8,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,5,0.5,3,1d,7,7,180,90,0.0,0.8,4.0,20.0,90,0.0,1.0,1.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,2369.014108,2036.373694,17.671793,12079.002589,11425.917513,9709.988481,9709.988481,49,79.472451,653.085076,0.0,2079.002589,-290.011519,1746.362175,-290.011519,2369.014108,2036.373694,2369.014108,0.621512,0.780103,0.415752,0.212059,0.983663,1.409746,0.724958,0.95975,0.785904,1.108455,0.369606,0.487738,2369.014108
LINKUSDT,1h,820,12,20,55,0.2,1.0,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,5,0.5,3,1d,7,7,180,90,0.0,0.8,4.0,20.0,90,0.0,1.0,1.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,1505.078109,1310.667455,9.404371,11215.06659,10623.151864,9709.988481,9709.988481,46,68.658973,591.914726,0.0,1215.06659,-290.011519,1020.655936,-290.011519,1505.078109,1310.667455,1505.078109,0.504343,0.631248,0.454921,0.124297,0.557811,0.756001,0.723798,0.918617,0.570942,0.804463,0.272272,0.375393,1505.078109
LINKUSDT,1h,820,12,20,55,0.4,0.8,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,5,0.5,3,1d,7,7,180,90,0.0,0.8,4.0,20.0,90,0.0,1.0,1.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,2517.48962,2161.093124,19.195598,12227.478101,11573.878882,9709.988481,9709.988481,48,78.006895,653.599219,0.0,2227.478101,-290.011519,1871.081605,-290.011519,2517.48962,2161.093124,2517.48962,0.642969,0.812131,0.415593,0.227151,0.983698,1.411336,0.727485,0.963188,0.795544,1.133539,0.369599,0.488407,2517.48962
LINKUSDT,1h,820,12,20,55,0.4,1.0,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,5,0.5,3,1d,7,7,180,90,0.0,0.8,4.0,20.0,90,0.0,1.0,1.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,1642.357771,1425.982371,10.814008,11352.346252,10760.027421,9709.988481,9709.988481,45,67.292081,592.318831,0.0,1352.346252,-290.011519,1135.970852,-290.011519,1642.357771,1425.982371,1642.357771,0.521765,0.65619,0.454808,0.138237,0.582472,0.796105,0.724618,0.921311,0.590817,0.834239,0.272271,0.375387,1642.357771
LINKUSDT,1h,820,12,20,55,0.2,0.8,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,5,0.5,5,1d,7,7,180,90,0.0,0.8,4.0,20.0,90,0.0,1.0,1.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,144.095888,144.095888,-2.11369,9854.084369,9504.749442,9709.988481,9709.988481,42,60.585514,349.334927,0.0,-145.915631,-290.011519,-145.915631,-290.011519,144.095888,144.095888,144.095888,0.296831,0.365051,0.45973,-0.013779,0.994127,1.338439,0.597123,0.758001,0.706255,1.014916,0.274116,0.367261,144.095888
LINKUSDT,1h,820,12,20,55,0.2,1.0,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,5,0.5,5,1d,7,7,180,90,0.0,0.8,4.0,20.0,90,0.0,1.0,1.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,1169.94608,1029.15655,7.313691,10879.934561,10420.14705,9709.988481,9709.988481,43,66.174336,459.787511,0.0,879.934561,-290.011519,739.145031,-290.011519,1169.94608,1029.15655,1169.94608,0.44791,0.561939,0.425898,0.090276,0.621984,0.803887,0.532494,0.697369,0.628382,0.883326,0.24623,0.326963,1169.94608
LINKUSDT,1h,820,12,20,55,0.4,0.8,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,5,0.5,5,1d,7,7,180,90,0.0,0.8,4.0,20.0,90,0.0,1.0,1.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,740.78123,668.658076,3.182049,10450.769711,10018.965083,9709.988481,9709.988481,41,60.678498,431.804628,0.0,450.769711,-290.011519,378.646557,-290.011519,740.78123,668.658076,740.78123,0.382329,0.469015,0.431216,0.046729,0.921809,1.296037,0.61024,0.798716,0.763864,1.11009,0.452988,0.604473,740.78123
LINKUSDT,1h,820,12,20,55,0.4,1.0,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,5,0.5,5,1d,7,7,180,90,0.0,0.8,4.0,20.0,90,0.0,1.0,1.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,1863.836357,1612.024383,13.485875,11573.824838,11019.465357,9709.988481,9709.988481,42,66.197912,554.359481,0.0,1573.824838,-290.011519,1322.012864,-290.011519,1863.836357,1612.024383,1863.836357,0.548411,0.687344,0.394792,0.160731,0.668602,0.878081,0.574282,0.767067,0.693451,1.004559,0.421403,0.564994,1863.836357
LINKUSDT,1h,820,12,20,55,0.2,0.8,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,5,0.5,10,1d,7,7,180,90,0.0,0.8,4.0,20.0,90,0.0,1.0,1.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,1532.633075,1333.813626,10.117224,11242.621556,10692.369794,9709.988481,9709.988481,37,59.269555,550.251762,0.0,1242.621556,-290.011519,1043.802107,-290.011519,1532.633075,1333.813626,1532.633075,0.50622,0.635951,0.422825,0.127095,0.446377,0.600111,0.624321,0.804365,0.65184,0.948175,0.471083,0.629574,1532.633075
LINKUSDT,1h,820,12,20,55,0.2,1.0,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,5,0.5,10,1d,7,7,180,90,0.0,0.8,4.0,20.0,90,0.0,1.0,1.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,1648.872794,1431.45499,11.098753,11358.861275,10787.676117,9709.988481,9709.988481,37,59.374951,571.185158,0.0,1358.861275,-290.011519,1141.443471,-290.011519,1648.872794,1431.45499,1648.872794,0.522999,0.657799,0.422825,0.138899,0.407756,0.545423,0.623885,0.802831,0.647057,0.936672,0.467379,0.623783,1648.872794
LINKUSDT,1h,820,12,20,55,0.4,0.8,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,5,0.5,10,1d,7,7,180,90,0.0,0.8,4.0,20.0,90,0.0,1.0,1.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,1416.598716,1236.344764,8.751841,11126.587197,10559.791229,9709.988481,9709.988481,38,60.183451,566.795968,0.0,1126.587197,-290.011519,946.333245,-290.011519,1416.598716,1236.344764,1416.598716,0.490749,0.615529,0.422825,0.115314,0.481849,0.644448,0.624321,0.808075,0.634996,0.913564,0.472371,0.632624,1416.598716
LINKUSDT,1h,820,12,20,55,0.4,1.0,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,5,0.5,10,1d,7,7,180,90,0.0,0.8,4.0,20.0,90,0.0,1.0,1.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,1530.977581,1332.423011,9.713942,11240.966062,10653.211127,9709.988481,9709.988481,38,60.296321,587.754935,0.0,1240.966062,-290.011519,1042.411492,-290.011519,1530.977581,1332.423011,1530.977581,0.507348,0.637094,0.422825,0.126927,0.439357,0.58266,0.624321,0.806803,0.631821,0.907563,0.468665,0.625456,1530.977581
LINKUSDT,1h,820,12,20,55,0.2,0.8,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,8,0.5,3,1d,7,7,180,90,0.0,0.8,4.0,20.0,90,0.0,1.0,1.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,1920.078031,1659.267389,13.114749,11630.066512,10983.429117,9709.988481,9709.988481,49,57.987569,646.637395,0.0,1630.066512,-290.011519,1369.25587,-290.011519,1920.078031,1659.267389,1920.078031,0.571268,0.740458,0.485778,0.166444,0.91804,1.297922,0.68982,0.922188,0.460791,0.652501,0.191556,0.243183,1920.078031
LINKUSDT,1h,820,12,20,55,0.2,1.0,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,8,0.5,3,1d,7,7,180,90,0.0,0.8,4.0,20.0,90,0.0,1.0,1.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,1405.630158,1227.131176,8.622217,11115.618639,10547.2048,9709.988481,9709.988481,46,51.49829,568.413839,0.0,1115.618639,-290.011519,937.119657,-290.011519,1405.630158,1227.131176,1405.630158,0.515709,0.668009,0.510592,0.1142,0.501923,0.67097,0.689121,0.875694,0.343249,0.491924,0.10615,0.144735,1405.630158
LINKUSDT,1h,820,12,20,55,0.4,0.8,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,8,0.5,3,1d,7,7,180,90,0.0,0.8,4.0,20.0,90,0.0,1.0,1.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,2026.956936,1749.045669,14.211264,11736.945417,11089.900599,9709.988481,9709.988481,48,56.92522,647.044818,0.0,1736.945417,-290.011519,1459.03415,-290.011519,2026.956936,1749.045669,2026.956936,0.583182,0.759073,0.485686,0.177302,0.918702,1.299554,0.691743,0.924889,0.464103,0.663848,0.192081,0.244341,2026.956936
LINKUSDT,1h,820,12,20,55,0.4,1.0,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,8,0.5,3,1d,7,7,180,90,0.0,0.8,4.0,20.0,90,0.0,1.0,1.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,1507.279503,1312.516626,9.666099,11217.267984,10648.565629,9709.988481,9709.988481,45,50.480454,568.702355,0.0,1217.267984,-290.011519,1022.505107,-290.011519,1507.279503,1312.516626,1507.279503,0.526233,0.684056,0.510526,0.124521,0.522728,0.714692,0.690671,0.878395,0.352003,0.508523,0.106578,0.14473,1507.279503
LINKUSDT,1h,820,12,20,55,0.2,0.8,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,8,0.5,5,1d,7,7,180,90,0.0,0.8,4.0,20.0,90,0.0,1.0,1.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,280.594181,280.594181,-0.815382,9990.582662,9630.814955,9709.988481,9709.988481,42,47.02409,359.767707,0.0,-9.417338,-290.011519,-9.417338,-290.011519,280.594181,280.594181,280.594181,0.362302,0.463323,0.512275,5.9e-05,0.981692,1.339078,0.560442,0.718671,0.434409,0.630897,0.101666,0.136995,280.594181
LINKUSDT,1h,820,12,20,55,0.2,1.0,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,8,0.5,5,1d,7,7,180,90,0.0,0.8,4.0,20.0,90,0.0,1.0,1.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,1117.057727,984.730334,6.507674,10827.046208,10341.882879,9709.988481,9709.988481,43,50.949287,485.163329,0.0,827.046208,-290.011519,694.718815,-290.011519,1117.057727,984.730334,1117.057727,0.468998,0.607237,0.48944,0.084908,0.57005,0.74518,0.501442,0.656153,0.387063,0.546518,0.113743,0.144232,1117.057727
LINKUSDT,1h,820,12,20,55,0.4,0.8,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,8,0.5,5,1d,7,7,180,90,0.0,0.8,4.0,20.0,90,0.0,1.0,1.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,758.103463,683.208752,3.383214,10468.091944,10038.498216,9709.988481,9709.988481,41,47.09436,429.593728,0.0,468.091944,-290.011519,393.197233,-290.011519,758.103463,683.208752,758.103463,0.421179,0.538751,0.491318,0.048486,0.917365,1.28438,0.567154,0.739776,0.46133,0.669302,0.217302,0.298975,758.103463
LINKUSDT,1h,820,12,20,55,0.4,1.0,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,8,0.5,5,1d,7,7,180,90,0.0,0.8,4.0,20.0,90,0.0,1.0,1.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,1677.274462,1455.312391,11.445485,11387.262943,10821.343759,9709.988481,9709.988481,42,50.967099,565.919184,0.0,1387.262943,-290.011519,1165.300872,-290.011519,1677.274462,1455.312391,1677.274462,0.537589,0.696584,0.466149,0.141783,0.631375,0.807138,0.537563,0.715887,0.405987,0.583043,0.207714,0.280871,1677.274462
LINKUSDT,1h,820,12,20,55,0.2,0.8,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,8,0.5,10,1d,7,7,180,90,0.0,0.8,4.0,20.0,90,0.0,1.0,1.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,1545.135403,1344.315582,10.158522,11255.123884,10696.379759,9709.988481,9709.988481,37,46.25327,558.744125,0.0,1255.123884,-290.011519,1054.304063,-290.011519,1545.135403,1344.315582,1545.135403,0.529833,0.687943,0.485813,0.128364,0.447465,0.606834,0.579835,0.747269,0.386655,0.547141,0.219483,0.304296,1545.135403
LINKUSDT,1h,820,12,20,55,0.2,1.0,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,8,0.5,10,1d,7,7,180,90,0.0,0.8,4.0,20.0,90,0.0,1.0,1.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,1606.545362,1395.899947,10.720986,11316.533843,10750.995018,9709.988481,9709.988481,37,46.257072,565.538825,0.0,1316.533843,-290.011519,1105.888428,-290.011519,1606.545362,1395.899947,1606.545362,0.537717,0.698428,0.485813,0.1346,0.408138,0.5546,0.579835,0.746653,0.384883,0.546067,0.216878,0.303071,1606.545362
LINKUSDT,1h,820,12,20,55,0.4,0.8,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,8,0.5,10,1d,7,7,180,90,0.0,0.8,4.0,20.0,90,0.0,1.0,1.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,1453.789786,1267.585263,9.098037,11163.778267,10593.406808,9709.988481,9709.988481,38,46.752098,570.371459,0.0,1163.778267,-290.011519,977.573744,-290.011519,1453.789786,1267.585263,1453.789786,0.519533,0.673558,0.485813,0.11909,0.487373,0.645761,0.580601,0.747451,0.377812,0.534701,0.220425,0.304296,1453.789786
LINKUSDT,1h,820,12,20,55,0.4,1.0,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,8,0.5,10,1d,7,7,180,90,0.0,0.8,4.0,20.0,90,0.0,1.0,1.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,1514.411699,1318.50767,9.652481,11224.40018,10647.243282,9709.988481,9709.988481,38,46.757785,577.156898,0.0,1224.40018,-290.011519,1028.496151,-290.011519,1514.411699,1318.50767,1514.411699,0.527359,0.683949,0.485813,0.125245,0.447798,0.60301,0.579835,0.747088,0.373548,0.533706,0.218234,0.304296,1514.411699
LINKUSDT,1h,820,12,20,55,0.2,0.8,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,8,5,0.5,3,1d,7,7,180,90,0.0,0.8,4.0,20.0,90,0.0,1.0,1.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,1728.826841,1498.616389,12.692342,11438.815322,10942.413416,9709.988481,9709.988481,49,61.263776,496.401906,0.0,1438.815322,-290.011519,1208.60487,-290.011519,1728.826841,1498.616389,1728.826841,0.525383,0.635165,0.367452,0.147018,0.394452,0.528404,0.388441,0.514877,0.685288,0.971137,0.331017,0.436904,1728.826841
LINKUSDT,1h,820,12,20,55,0.2,1.0,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,8,5,0.5,3,1d,7,7,180,90,0.0,0.8,4.0,20.0,90,0.0,1.0,1.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,1173.592249,1032.219332,7.331576,10883.58073,10421.88367,9709.988481,9709.988481,46,54.871656,461.69706,0.0,883.58073,-290.011519,742.207813,-290.011519,1173.592249,1032.219332,1173.592249,0.433623,0.523487,0.407873,0.090646,0.167428,0.226898,0.375533,0.484512,0.478308,0.677609,0.237581,0.324602,1173.592249
LINKUSDT,1h,820,12,20,55,0.4,0.8,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,8,5,0.5,3,1d,7,7,180,90,0.0,0.8,4.0,20.0,90,0.0,1.0,1.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,1835.287393,1588.043253,13.785269,11545.275874,11048.536523,9709.988481,9709.988481,48,60.208732,496.739351,0.0,1545.275874,-290.011519,1298.031734,-290.011519,1835.287393,1588.043253,1835.287393,0.544723,0.66065,0.367328,0.157831,0.398398,0.533773,0.389727,0.517019,0.694528,0.994297,0.332071,0.436883,1835.287393
LINKUSDT,1h,820,12,20,55,0.4,1.0,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,8,5,0.5,3,1d,7,7,180,90,0.0,0.8,4.0,20.0,90,0.0,1.0,1.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,1274.159321,1116.695673,8.364229,10984.147802,10522.154151,9709.988481,9709.988481,45,53.866552,461.993651,0.0,984.147802,-290.011519,826.684154,-290.011519,1274.159321,1116.695673,1274.159321,0.449503,0.543776,0.407788,0.100854,0.186977,0.255832,0.376108,0.484682,0.49439,0.704324,0.237579,0.324598,1274.159321
LINKUSDT,1h,820,12,20,55,0.2,0.8,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,8,5,0.5,5,1d,7,7,180,90,0.0,0.8,4.0,20.0,90,0.0,1.0,1.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,-46.518205,-46.518205,-3.018062,9663.470276,9416.935016,9709.988481,9709.988481,42,49.214731,246.53526,0.0,-336.529724,-290.011519,-336.529724,-290.011519,-46.518205,-46.518205,-46.518205,0.210431,0.249254,0.411213,-0.033098,0.370378,0.515046,0.334276,0.431267,0.64149,0.908579,0.231621,0.310037,-46.518205
LINKUSDT,1h,820,12,20,55,0.2,1.0,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,8,5,0.5,5,1d,7,7,180,90,0.0,0.8,4.0,20.0,90,0.0,1.0,1.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,812.344238,728.771003,4.784013,10522.332719,10174.515544,9709.988481,9709.988481,43,52.75727,347.817175,0.0,522.332719,-290.011519,438.759484,-290.011519,812.344238,728.771003,812.344238,0.359533,0.435634,0.374361,0.053989,0.263701,0.333242,0.270209,0.343047,0.54055,0.742399,0.201622,0.274285,812.344238
